host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,first_review,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month
232691262,2018-12-27,within a few hours,1.0,0.95,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,168.0,5,1125,t,4,2022-11-08,4.79,f,4,2.87
170513081,2018-01-29,within an hour,0.97,0.98,f,t,t,Sants-Montjuic,Entire home/apt,7,2.0,3.0,6.0,311.0,2,1125,t,22,2019-01-21,4.51,f,16,8.2
226987961,2018-11-22,within a few hours,0.89,1.0,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,2.0,45.0,32,300,t,7,2019-03-31,4.7,f,5,0.19
18931097,2014-07-26,within an hour,1.0,1.0,t,t,t,Eixample,Private room,2,2.0,1.0,1.0,39.0,31,1125,t,4,2019-01-13,4.95,t,1,6.36
3039107,2012-07-24,within a few hours,0.99,0.82,f,t,t,Ciutat Vella,Entire home/apt,3,1.5,1.0,1.0,21.0,31,388,t,0,2019-06-09,3.0,f,35,0.08
201741093,2018-07-12,within an hour,0.98,0.94,f,t,t,Sant Andreu,Entire home/apt,7,1.0,3.0,4.0,131.0,1,1125,t,5,2021-07-11,4.25,t,3,0.15
27156730,2015-02-03,within an hour,1.0,1.0,t,t,t,Nou Barris,Entire home/apt,1,1.0,1.0,1.0,30.0,90,360,t,0,2021-07-26,5.0,f,4,0.12
201741093,2018-07-12,within an hour,0.98,0.94,f,t,t,Sant Andreu,Entire home/apt,7,1.0,3.0,4.0,126.0,1,1125,t,2,2019-12-05,4.73,t,3,0.5
215650416,2018-09-16,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Private room,3,1.0,1.0,1.0,134.0,2,10,t,25,2023-08-03,3.75,t,3,3.43
170513081,2018-01-29,within an hour,0.97,0.98,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,2.0,2.0,186.0,2,1125,t,1,2019-01-24,4.49,f,16,2.69
4700510,2013-01-14,within an hour,1.0,1.0,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,1.0,2.0,73.0,31,180,t,4,2019-02-28,5.0,f,1,0.16
237970773,2019-01-21,within an hour,1.0,0.99,t,t,t,Eixample,Private room,2,1.5,1.0,1.0,57.0,1,365,t,1,2023-05-18,4.89,f,6,4.82
113353702,2017-01-26,within a few hours,0.75,0.56,t,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,75.0,30,1125,t,0,2023-07-23,5.0,f,2,0.65
299462,2010-11-26,within an hour,0.96,1.0,f,t,t,Sants-Montjuic,Entire home/apt,6,2.0,2.0,4.0,199.0,3,1125,t,8,2019-03-19,4.74,t,140,0.85
299462,2010-11-26,within an hour,0.96,1.0,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,1.0,2.0,166.0,3,1125,t,7,2019-02-16,4.79,t,140,0.61
183689967,2018-04-11,within an hour,0.97,0.96,f,t,t,Sants-Montjuic,Private room,2,1.0,1.0,1.0,116.0,1,15,t,16,2019-04-01,4.67,t,8,11.72
236347395,2019-01-13,within an hour,1.0,0.95,f,t,t,Eixample,Entire home/apt,9,2.0,5.0,5.0,476.0,3,30,t,3,2019-01-15,4.26,f,1,1.01
229977532,2018-12-10,within an hour,1.0,0.99,f,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,4.0,254.0,1,365,t,3,2019-04-09,4.83,t,4,1.73
239228215,2019-01-27,within a few hours,1.0,1.0,t,t,t,Sant Andreu,Private room,2,1.0,1.0,1.0,50.0,2,1125,t,3,2022-05-23,4.94,f,1,2.99
231456318,2018-12-19,within an hour,0.94,0.98,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,3.0,218.0,1,1125,t,6,2019-02-10,4.5,t,8,1.22
1744516,2012-02-13,within an hour,0.98,0.96,f,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,51.0,32,330,t,29,2019-09-16,5.0,f,32,0.04
231456318,2018-12-19,within an hour,0.94,0.98,f,t,t,Eixample,Entire home/apt,7,2.0,5.0,5.0,312.0,1,1125,t,13,2019-02-03,4.49,t,8,1.48
231081548,2018-12-17,within a day,1.0,0.92,f,t,t,Eixample,Entire home/apt,4,1.5,1.0,1.0,145.0,3,1125,t,5,2019-02-10,4.53,f,5,1.76
238958805,2019-01-25,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Private room,2,1.0,1.0,1.0,82.0,2,1125,t,7,2019-03-11,4.84,f,2,3.73
229977532,2018-12-10,within an hour,1.0,0.99,f,t,t,Sant Marti,Entire home/apt,4,1.0,2.0,4.0,254.0,1,365,t,4,2019-04-06,4.77,t,4,2.19
12415569,2014-02-20,within a few hours,1.0,0.7,f,t,t,Ciutat Vella,Entire home/apt,4,2.0,2.0,2.0,80.0,31,1125,t,0,2019-03-28,4.82,f,2,0.41
36607755,2015-06-24,within a few hours,0.9,0.44,f,t,t,Ciutat Vella,Private room,1,1.5,1.0,1.0,32.0,32,180,t,0,2021-08-09,1.0,f,136,0.04
126280451,2017-04-17,within an hour,1.0,0.85,f,t,t,Sant Marti,Entire home/apt,6,2.0,2.0,4.0,238.0,1,90,t,6,2019-03-31,4.67,t,2,0.33
5729069,2013-04-02,within an hour,0.79,0.81,f,t,t,Sant Marti,Entire home/apt,12,4.0,6.0,10.0,1800.0,3,1125,t,30,2019-01-30,4.0,f,23,0.04
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,5,2020-03-24,4.33,t,21,0.14
238884286,2019-01-25,within an hour,0.93,1.0,f,t,t,Gracia,Hotel room,5,1.0,2.0,4.0,184.0,3,1125,t,0,2023-08-08,5.0,t,9,1.0
36698583,2015-06-25,within an hour,1.0,1.0,f,t,t,Sant Marti,Entire home/apt,6,2.0,2.0,2.0,258.0,4,1125,t,14,2019-03-16,4.5,f,2,0.81
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,0,2020-08-13,4.5,t,21,0.32
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,2,2021-10-14,4.83,t,21,0.26
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,4,2021-09-10,5.0,t,21,0.12
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,5,2020-07-03,3.75,t,21,0.21
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,4,2022-07-13,4.2,t,21,0.36
237151305,2019-01-17,within an hour,0.93,0.99,f,t,t,Eixample,Shared room,1,1.0,1.0,1.0,41.0,1,1125,t,30,2019-05-21,4.37,t,11,15.34
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,5,2021-11-04,4.33,t,21,0.4
237151305,2019-01-17,within an hour,0.93,0.99,f,t,t,Eixample,Shared room,1,1.0,1.0,1.0,37.0,1,1125,t,27,2019-05-21,4.38,t,11,4.2
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,1,2020-08-31,4.0,t,21,0.03
237151305,2019-01-17,within an hour,0.93,0.99,f,t,t,Eixample,Private room,2,1.0,1.0,1.0,153.0,1,1125,t,7,2019-07-07,4.5,t,11,0.04
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,4.0,129.0,3,365,t,2,2019-12-06,4.29,t,21,0.15
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,3.0,129.0,3,365,t,5,2021-06-19,3.25,t,21,0.15
58487615,2016-02-12,within a day,1.0,0.47,f,t,t,Eixample,Private room,2,1.0,1.0,1.0,45.0,31,1125,t,29,2019-01-13,4.92,f,1,2.12
8492689,2013-08-28,within a day,1.0,0.56,t,t,t,Sant Marti,Entire home/apt,2,2.0,2.0,2.0,73.0,31,1125,t,0,2019-05-07,4.73,f,2,0.21
21873399,2014-09-28,within a day,0.78,0.76,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,3.0,180.0,3,1125,t,3,2021-11-18,5.0,t,30,0.09
19749333,2014-08-09,within an hour,1.0,0.99,f,t,t,Eixample,Hotel room,2,1.0,1.0,1.0,109.0,2,1125,t,1,2019-04-30,4.66,t,5,3.15
1447144,2011-11-27,within an hour,0.84,0.12,f,t,t,Ciutat Vella,Entire home/apt,6,1.0,2.0,4.0,229.0,1,1125,t,30,2019-04-05,5.0,f,159,0.06
26059902,2015-01-13,within an hour,1.0,0.99,f,t,t,Horta-Guinardo,Entire home/apt,1,1.0,1.0,1.0,60.0,32,1125,t,0,2020-03-30,5.0,t,20,0.1
5729069,2013-04-02,within an hour,0.79,0.81,f,t,t,Sant Marti,Entire home/apt,6,2.0,3.0,5.0,10.0,1,1125,t,0,2019-05-05,3.67,t,23,0.06
21873399,2014-09-28,within a day,0.78,0.76,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,3.0,166.0,3,1125,t,8,2019-07-07,4.2,t,30,0.1
84125915,2016-07-16,within an hour,1.0,0.83,f,t,t,Eixample,Entire home/apt,2,1.0,1.0,2.0,110.0,3,1125,t,1,2019-01-21,4.77,f,1,3.25
21873399,2014-09-28,within a day,0.78,0.76,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,3.0,185.0,3,1125,t,2,2019-05-31,3.8,t,30,0.1
223478478,2018-10-31,within an hour,1.0,1.0,f,t,t,Eixample,Hotel room,3,6.0,6.0,2.0,99.0,1,365,t,10,2019-02-14,4.09,t,6,1.19
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,4.0,190.0,3,1125,t,9,2019-08-12,3.89,t,23,0.56
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Gracia,Entire home/apt,6,1.0,3.0,4.0,184.0,3,1125,t,14,2019-05-18,4.0,t,23,0.5
4075216,2012-11-06,within an hour,1.0,0.99,t,t,t,Gracia,Private room,1,1.0,1.0,1.0,26.0,32,360,t,0,2019-01-27,4.78,f,3,1.23
229966942,2018-12-10,within a few hours,1.0,0.77,t,t,t,Sant Marti,Entire home/apt,5,1.0,2.0,2.0,159.0,3,14,t,5,2019-03-01,4.85,f,1,0.49
10380563,2013-12-02,within an hour,0.98,0.99,f,t,t,Eixample,Entire home/apt,5,1.0,1.0,3.0,94.0,1,1125,t,19,2019-04-15,4.33,f,42,1.06
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,7,2.0,3.0,5.0,243.0,3,1125,t,3,2022-08-10,3.79,t,23,1.07
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,5,1.0,2.0,4.0,46.0,31,365,t,0,2019-01-17,4.0,t,21,0.05
32037490,2015-04-27,within an hour,0.99,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,1.0,2.0,189.0,2,1125,t,4,2019-02-11,4.41,t,221,1.76
234791317,2019-01-06,within a day,1.0,0.0,f,t,t,Sant Marti,Entire home/apt,5,1.0,2.0,7.0,70.0,32,1125,t,0,2019-11-05,5.0,f,1,0.06
37032072,2015-06-29,within an hour,1.0,0.84,f,t,t,Gracia,Private room,1,1.0,1.0,1.0,20.0,31,1125,t,0,2019-09-01,5.0,f,11,0.04
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Sants-Montjuic,Entire home/apt,3,1.0,2.0,2.0,191.0,3,1125,t,12,2019-10-01,3.85,t,23,0.56
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,4,2.0,2.0,2.0,201.0,3,1125,t,8,2022-01-02,4.14,t,23,1.37
226987961,2018-11-22,within a few hours,0.89,1.0,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,2.0,45.0,75,330,t,0,2019-06-30,4.43,f,5,0.14
239550764,2019-01-28,within an hour,1.0,0.87,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,2.0,63.0,32,200,t,9,2023-08-31,3.0,f,25,1.0
11000172,2014-01-03,within a day,0.6,1.0,f,t,t,Sant Andreu,Entire home/apt,4,2.0,4.0,4.0,75.0,180,600,t,21,2019-04-05,4.67,f,2,0.06
21873399,2014-09-28,within a day,0.78,0.76,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,3.0,155.0,3,1125,t,1,2019-10-31,5.0,t,30,0.04
17583171,2014-07-03,within a few hours,1.0,0.78,f,t,t,Horta-Guinardo,Private room,2,1.0,1.0,1.0,31.0,32,304,t,0,2019-05-13,4.94,f,1,0.32
237426711,2019-01-18,within an hour,1.0,0.86,t,t,t,Sant Marti,Private room,2,1.0,1.0,1.0,30.0,32,365,t,20,2019-02-10,4.89,t,2,0.81
3912625,2012-10-18,within a few hours,1.0,1.0,t,t,t,Eixample,Entire home/apt,4,1.0,1.0,2.0,192.0,32,330,t,0,2019-03-08,5.0,t,2,0.29
97628026,2016-10-02,within an hour,1.0,0.96,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,171.0,4,21,t,1,2019-02-28,4.92,f,1,3.92
7959478,2013-08-05,within a few hours,0.89,0.8,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,125.0,31,1125,t,28,2021-02-08,4.89,f,2,0.29
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,2.0,187.0,3,1125,t,4,2019-09-27,3.71,t,23,0.35
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,9,2.0,5.0,7.0,230.0,3,1125,t,2,2019-07-14,4.12,t,23,0.85
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,4.0,6.0,245.0,3,1125,t,2,2019-05-23,4.37,t,23,0.52
155203517,2017-10-19,within an hour,0.95,1.0,f,t,t,Gracia,Entire home/apt,4,1.0,1.0,3.0,174.0,1,1125,t,4,2019-08-23,4.54,t,8,2.89
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,5.0,205.0,3,1125,t,1,2019-06-05,3.96,t,23,0.46
238724735,2019-01-24,within an hour,0.94,1.0,f,t,t,Eixample,Entire home/apt,6,1.0,3.0,5.0,186.0,3,1125,t,3,2019-06-15,3.72,t,23,0.35
148946579,2017-09-03,within an hour,1.0,0.99,f,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,55.0,31,250,t,8,2022-07-02,4.5,t,24,0.42
2757645,2012-06-27,within a few hours,0.9,0.9,t,t,t,Horta-Guinardo,Entire home/apt,3,1.0,2.0,2.0,55.0,32,1125,t,0,2020-02-13,4.7,f,6,0.23
155203517,2017-10-19,within an hour,0.95,1.0,f,t,t,Gracia,Entire home/apt,4,2.0,2.0,2.0,206.0,1,1125,t,9,2019-05-30,4.39,t,8,2.09
237360833,2019-01-18,within a day,0.5,0.97,f,t,t,Sants-Montjuic,Private room,2,5.5,1.0,2.0,216.0,1,365,t,26,2022-09-01,4.0,t,4,0.08
27573426,2015-02-11,within an hour,0.94,0.86,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,58.0,32,1125,t,6,2019-06-28,4.63,f,18,0.16
155203517,2017-10-19,within an hour,0.95,1.0,f,t,t,Gracia,Entire home/apt,4,2.0,3.0,3.0,205.0,1,1125,t,10,2019-09-12,4.44,t,8,1.65
4459553,2012-12-21,within an hour,0.99,0.86,f,t,t,Sant Marti,Entire home/apt,4,0.0,1.0,2.0,92.0,2,45,t,13,2019-04-28,4.24,f,184,0.87
130223809,2017-05-14,within a few hours,0.96,0.57,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,2.0,2.0,66.0,32,1125,t,7,2019-03-31,5.0,f,75,0.06
228920555,2018-12-03,within an hour,1.0,0.82,f,t,t,Gracia,Private room,3,1.5,1.0,1.0,27.0,32,1125,t,20,2019-02-05,4.05,f,20,0.39
238038923,2019-01-21,within an hour,1.0,1.0,f,t,t,Sant Marti,Entire home/apt,2,1.0,2.0,2.0,110.0,31,1125,t,17,2022-05-01,4.25,t,1,0.24
238057774,2019-01-21,within a few hours,1.0,0.0,f,t,t,Sants-Montjuic,Entire home/apt,3,1.0,2.0,2.0,40.0,32,365,t,0,2019-03-28,5.0,f,1,0.17
238115846,2019-01-21,within an hour,1.0,0.99,t,t,t,Gracia,Entire home/apt,4,1.0,1.0,2.0,150.0,2,120,t,4,2019-01-27,4.78,f,2,3.97
84740203,2016-07-19,within an hour,0.9,1.0,f,t,t,Ciutat Vella,Entire home/apt,7,4.5,4.0,5.0,5214.0,2,1125,t,29,2019-02-28,5.0,f,1,0.09
9800084,2013-11-04,within an hour,1.0,1.0,f,t,t,Sant Marti,Entire home/apt,2,1.0,1.0,1.0,85.0,32,1125,t,2,2019-04-12,4.87,f,1,0.28
15143948,2014-05-05,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,80.0,31,1125,t,7,2019-06-20,4.89,f,1,0.35
1414702,2011-11-16,within an hour,0.92,0.9,f,t,t,Gracia,Entire home/apt,4,1.0,2.0,3.0,149.0,1,365,t,13,2019-02-17,4.13,t,28,1.01
32962544,2015-05-09,within an hour,1.0,1.0,t,t,t,Sant Marti,Entire home/apt,6,1.0,2.0,4.0,181.0,3,45,t,1,2019-02-27,4.92,f,1,1.32
4459553,2012-12-21,within an hour,0.99,0.86,f,t,t,Horta-Guinardo,Entire home/apt,4,1.0,1.0,3.0,78.0,3,45,t,5,2019-07-23,4.52,f,184,1.21
4260952,2012-11-27,within an hour,1.0,0.98,f,t,t,Sant Marti,Entire home/apt,5,2.0,2.0,2.0,276.0,1,1125,t,4,2019-08-26,4.62,f,11,0.61
36607755,2015-06-24,within a few hours,0.9,0.44,f,t,t,Sant Marti,Private room,1,2.5,1.0,1.0,29.0,32,180,t,0,2021-09-05,4.0,f,136,0.04
299462,2010-11-26,within an hour,0.96,1.0,f,t,t,Gracia,Entire home/apt,2,1.0,1.0,1.0,120.0,3,1125,t,5,2019-02-18,4.53,t,140,2.87
168091065,2018-01-16,within a few hours,0.9,0.74,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,79.0,55,151,t,3,2019-10-04,5.0,f,24,0.04
36607755,2015-06-24,within a few hours,0.9,0.44,f,t,t,Sant Marti,Private room,1,2.5,1.0,1.0,29.0,32,180,t,0,2019-09-03,4.0,f,136,0.02
3775349,2012-10-06,within a day,0.58,0.88,f,t,t,Ciutat Vella,Entire home/apt,4,2.0,2.0,4.0,120.0,31,365,t,0,2019-04-12,5.0,f,45,0.06
32037490,2015-04-27,within an hour,0.99,1.0,f,t,t,Eixample,Entire home/apt,7,2.0,3.0,4.0,254.0,2,1125,t,7,2019-03-06,4.41,t,221,1.24
5432336,2013-03-12,within an hour,0.89,0.97,f,t,t,Sant Marti,Entire home/apt,7,2.0,3.0,5.0,447.0,1,1125,t,14,2019-05-12,4.92,f,17,0.49
148946579,2017-09-03,within an hour,1.0,0.99,f,t,t,Eixample,Entire home/apt,4,1.0,3.0,3.0,154.0,2,350,t,0,2019-07-05,4.36,t,24,0.28
241046485,2019-02-04,within an hour,1.0,0.94,f,t,t,Ciutat Vella,Entire home/apt,4,1.0,1.0,1.0,55.0,32,330,t,2,2019-05-25,4.57,f,3,0.27
76939238,2016-06-10,a few days or more,0.03,0.23,f,t,t,Sants-Montjuic,Entire home/apt,4,1.0,2.0,3.0,77.0,32,1125,t,2,2021-12-22,5.0,f,1,0.14
28720849,2015-03-03,within a day,0.7,0.71,f,t,t,Eixample,Private room,1,1.5,1.0,1.0,27.0,32,40,t,6,2019-03-27,4.89,f,2,0.17
32037490,2015-04-27,within an hour,0.99,1.0,f,t,t,Eixample,Entire home/apt,6,2.0,3.0,3.0,293.0,2,1125,t,3,2019-02-05,4.62,t,221,2.01
10547296,2013-12-10,within an hour,0.99,0.99,f,t,t,Sant Andreu,Entire home/apt,3,1.0,2.0,2.0,133.0,2,364,t,8,2019-11-07,4.14,t,49,0.15
5107063,2013-02-16,within a few hours,1.0,0.7,f,t,t,Gracia,Entire home/apt,3,1.0,1.0,2.0,89.0,32,500,t,5,2019-03-03,4.86,f,12,0.76
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,1.0,2.0,122.0,3,365,t,4,2019-10-30,4.0,t,21,0.17
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,1.0,2.0,122.0,3,365,t,0,2019-06-30,4.81,t,21,0.31
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,1.0,2.0,122.0,3,365,t,0,2020-02-04,5.0,t,21,0.3
241203677,2019-02-05,within an hour,1.0,1.0,f,t,t,Horta-Guinardo,Private room,2,1.0,1.0,1.0,52.0,32,1125,t,3,2019-03-02,4.76,f,1,2.42
1432835,2011-11-22,within an hour,0.99,0.99,f,t,t,Eixample,Entire home/apt,5,2.0,3.0,3.0,200.0,3,1125,t,1,2019-01-29,4.64,f,38,2.84
234256283,2019-01-04,within an hour,1.0,0.99,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,1.0,2.0,43.0,31,365,t,0,2019-09-27,4.64,t,21,0.23
2439400,2012-05-22,within an hour,0.82,0.93,f,t,t,Eixample,Entire home/apt,8,2.0,5.0,5.0,216.0,1,1125,t,11,2019-03-04,4.41,f,45,1.07
238757654,2019-01-24,within an hour,1.0,0.95,t,t,t,Eixample,Entire home/apt,4,1.0,2.0,1.0,233.0,1,1125,t,9,2019-03-18,4.78,f,2,1.84
59317222,2016-02-18,within an hour,0.96,0.72,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,190.0,1,1125,t,0,2020-11-27,4.95,f,7,1.27
2439400,2012-05-22,within an hour,0.82,0.93,f,t,t,Eixample,Entire home/apt,10,2.0,6.0,7.0,336.0,1,1125,t,11,2019-03-24,4.34,f,45,0.64
134265729,2017-06-09,within an hour,1.0,1.0,t,t,t,Eixample,Entire home/apt,8,2.0,4.0,7.0,344.0,3,1125,t,0,2022-03-10,5.0,t,2,0.05
174751009,2018-02-22,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,5,1.0,2.0,2.0,283.0,1,1125,t,0,2019-02-14,4.33,t,20,0.92
239550764,2019-01-28,within an hour,1.0,0.87,f,t,t,Eixample,Private room,6,2.0,4.0,4.0,70.0,32,330,t,29,2023-05-06,4.0,f,25,0.24
207109766,2018-08-03,within an hour,1.0,1.0,f,t,t,Eixample,Entire home/apt,4,1.0,2.0,3.0,271.0,3,1125,t,8,2019-02-06,4.78,t,9,2.89
2439400,2012-05-22,within an hour,0.82,0.93,f,t,t,Eixample,Entire home/apt,15,2.0,5.0,9.0,336.0,1,1125,t,9,2019-07-14,4.34,f,45,0.69
168091065,2018-01-16,within a few hours,0.9,0.74,t,t,t,Eixample,Entire home/apt,2,1.0,1.0,1.0,70.0,31,330,t,0,2021-01-23,5.0,f,24,0.06
109716786,2017-01-03,within an hour,0.97,0.98,f,t,t,Eixample,Entire home/apt,3,1.0,2.0,3.0,63.0,32,1125,t,3,2019-04-26,3.0,f,2,0.02
19749333,2014-08-09,within an hour,1.0,0.99,f,t,t,Eixample,Hotel room,4,1.0,1.0,1.0,137.0,3,1125,t,2,2019-05-11,4.62,t,5,1.69
32037490,2015-04-27,within an hour,0.99,1.0,f,t,t,Ciutat Vella,Entire home/apt,8,2.0,3.0,4.0,277.0,2,1125,t,7,2019-02-10,4.23,t,221,1.58
241482522,2019-02-06,within a few hours,0.9,0.93,f,t,t,Ciutat Vella,Private room,1,1.5,1.0,1.0,61.0,3,10,t,6,2019-03-07,4.41,f,7,1.84
26059902,2015-01-13,within an hour,1.0,0.99,f,t,t,Sant Andreu,Entire home/apt,4,1.0,2.0,2.0,55.0,32,1125,t,16,2019-04-29,4.29,f,20,0.13
40676061,2015-08-06,within an hour,1.0,1.0,t,t,t,Ciutat Vella,Entire home/apt,4,1.0,2.0,3.0,230.0,1,365,t,4,2019-02-26,4.73,t,20,2.12
204662752,2018-07-24,within a day,0.82,0.64,f,t,t,Ciutat Vella,Private room,2,1.0,1.0,1.0,28.0,30,1125,t,2,2019-05-30,3.83,f,40,0.13
4260952,2012-11-27,within an hour,1.0,0.98,f,t,t,Sant Marti,Entire home/apt,5,2.0,3.0,3.0,235.0,1,1125,t,11,2023-07-04,5.0,f,11,0.46
231102415,2018-12-17,within an hour,0.98,0.99,f,t,t,Gracia,Entire home/apt,4,2.0,2.0,2.0,239.0,1,1125,t,15,2019-04-23,4.62,t,2,5.39
129000409,2017-05-05,within an hour,1.0,0.99,f,t,t,Les Corts,Entire home/apt,5,1.0,2.0,3.0,165.0,1,1125,t,16,2021-10-24,5.0,f,30,0.09
237360833,2019-01-18,within a day,0.5,0.97,f,t,t,Sants-Montjuic,Private room,2,5.5,1.0,1.0,325.0,1,365,t,25,2023-04-24,3.0,t,4,0.22
247597015,2019-03-08,within an hour,1.0,0.74,f,t,t,Eixample,Hotel room,4,1.0,1.0,3.0,176.0,1,1125,t,9,2022-03-13,4.52,t,3,1.27
204662752,2018-07-24,within a day,0.82,0.64,f,t,t,Ciutat Vella,Private room,1,0.5,1.0,1.0,30.0,30,1125,t,5,2021-01-09,3.67,f,40,0.09
237360833,2019-01-18,within a day,0.5,0.97,f,t,t,Sants-Montjuic,Shared room,6,5.5,6.0,6.0,80.0,1,1125,t,29,2019-07-17,5.0,t,4,0.08
237360833,2019-01-18,within a day,0.5,0.97,f,t,t,Sants-Montjuic,Hotel room,4,5.5,1.0,4.0,80.0,1,1125,t,28,2022-07-30,4.25,t,4,1.19
204662752,2018-07-24,within a day,0.82,0.64,f,t,t,Ciutat Vella,Private room,1,0.5,1.0,1.0,23.0,30,1125,t,1,2019-08-20,4.0,f,40,0.18
204662752,2018-07-24,within a day,0.82,0.64,f,t,t,Ciutat Vella,Private room,1,1.0,1.0,1.0,27.0,35,1125,t,0,2021-02-09,3.0,f,40,0.1
29366913,2015-03-15,within an hour,1.0,0.93,f,t,t,Sarria-Sant Gervasi,Private room,1,1.0,1.0,1.0,33.0,31,120,t,3,2019-02-28,4.75,f,1,0.36
158286631,2017-11-11,within an hour,1.0,0.75,f,t,t,Ciutat Vella,Private room,2,2.0,1.0,1.0,114.0,4,1125,t,5,2019-03-14,4.83,f,3,3.11
247597015,2019-03-08,within an hour,1.0,0.74,f,t,t,Gracia,Hotel room,2,1.0,1.0,1.0,126.0,1,1125,t,15,2022-03-19,4.39,t,3,3.41
239550764,2019-01-28,within an hour,1.0,0.87,f,t,t,Ciutat Vella,Entire home/apt,2,1.0,1.0,1.0,45.0,32,200,t,15,2019-05-30,4.91,f,25,0.21
210274072,2018-08-18,within an hour,1.0,1.0,f,t,t,Ciutat Vella,Entire home/apt,3,1.0,2.0,4.0,70.0,31,330,t,0,2019-04-12,3.33,t,1,0.06
